time,id,iq,vd,vq
1733814237793,0,6321,62194,14912
1733814237897,0,6148,62969,15219
1733814238001,0,6387,62664,15491
1733814238105,0,6071,63126,14529
1733814238209,0,6151,63926,15357
1733814238313,0,5935,63665,14880
1733814238417,0,6221,63159,15375
1733814238521,0,6012,62646,14849
1733814238625,0,6335,63549,15385
1733814238729,0,6145,62691,15435
1733814238832,0,6246,64697,15289
1733814238936,0,6265,63119,15702
1733814239041,0,6156,63167,14192
1733814239145,0,6006,62045,14963
1733814239249,0,6034,62832,14772
1733814239353,0,6202,63672,15096
1733814239457,0,5901,63381,15190
1733814239561,0,6240,64513,15015
1733814239664,0,6012,63339,15614
1733814239769,0,6327,63229,15337
1733814239873,0,6049,61392,15177
1733814239977,0,6193,63960,15412
1733814240080,0,5851,62925,14634
1733814240185,0,6213,63317,15247
1733814240288,0,6028,63317,14416
1733814240392,0,6038,63741,15188
1733814240496,0,6185,62722,15048
1733814240600,0,5906,62715,15073
1733814240705,0,6305,64014,15413
1733814240808,0,6134,63150,15289
1733814240913,0,6310,64402,15659
1733814241017,0,6023,63315,14814
1733814241121,0,6188,63242,15489
1733814241224,0,5919,61958,14330
1733814241328,0,0,0,0
1733814241431,0,0,0,0
1733814241533,0,0,0,0
1733814241635,0,0,0,0
1733814241737,0,0,0,0
1733814241839,0,0,0,0
1733814241941,0,0,0,0
1733814242043,0,0,0,0
1733814242145,0,0,0,0
1733814242247,0,0,0,0
1733814242349,0,0,0,0
1733814242451,0,0,0,0
1733814242553,0,0,0,0
1733814242655,0,0,0,0
1733814242757,0,0,0,0
1733814242858,0,0,0,0
1733814242960,0,0,0,0
1733814243063,0,0,0,0
1733814243164,0,0,0,0
1733814243267,0,0,0,0
1733814243369,0,0,0,0
1733814243471,0,0,0,0
1733814243572,0,0,0,0
1733814243675,0,0,0,0
1733814243777,0,0,0,0
1733814243878,0,0,0,0
1733814243982,0,9532,64981,5959
1733814244086,0,9532,64967,5894
1733814244190,0,9532,265,5279
1733814244294,0,9532,931,5521
1733814244397,0,9532,673,5570
1733814244500,0,9532,606,5478
1733814244602,0,9532,64183,4948
1733814244706,0,9532,64973,5226
1733814244810,0,9532,64609,5579
1733814244914,0,9532,64705,6211
1733814245017,0,9532,65101,5536
1733814245123,0,9532,646,5553
1733814245225,0,9532,305,5331
1733814245329,0,9532,845,5589
1733814245432,0,9532,296,5448
1733814245535,0,9532,505,5450
1733814245637,0,9532,64840,5244
1733814245741,0,9532,63150,6195
1733814245845,0,9532,65021,5557
1733814245948,0,9532,65077,5623
1733814246052,0,9532,65495,5956
1733814246158,0,9532,391,5649
1733814246261,0,9532,578,5571
1733814246363,0,9532,547,5592
1733814246467,0,9532,501,5685
1733814246569,0,9532,64508,5790
1733814246673,0,9532,65176,5559
1733814246776,0,9532,64755,5570
1733814246881,0,9532,64950,6034
1733814246985,0,9532,64897,5878
1733814247090,0,9532,724,5718
1733814247193,0,9532,493,5670
1733814247295,0,9532,915,5519
1733814247398,0,0,0,0
1733814247501,0,0,0,0
1733814247603,0,0,0,0
1733814247705,0,0,0,0
1733814247807,0,0,0,0
1733814247908,0,0,0,0
1733814248011,0,0,0,0
1733814248113,0,0,0,0
1733814248215,0,0,0,0
1733814248317,0,0,0,0
1733814248419,0,0,0,0
1733814248521,0,0,0,0
1733814248623,0,0,0,0
1733814248725,0,0,0,0
1733814248826,0,0,0,0
1733814248928,0,0,0,0
1733814249031,0,0,0,0
1733814249133,0,0,0,0
1733814249235,0,0,0,0
1733814249337,0,0,0,0
1733814249439,0,0,0,0
1733814249541,0,0,0,0
1733814249643,0,0,0,0
1733814249745,0,0,0,0
1733814249847,0,0,0,0
1733814249949,0,0,0,0
1733814250050,0,0,0,0
1733814250153,0,0,0,0
1733814250255,0,0,0,0
1733814250357,0,0,0,0
1733814250459,0,0,0,0
1733814250560,0,0,0,0
1733814250663,0,0,0,0
1733814250765,0,0,0,0
1733814250867,0,0,0,0
1733814250969,0,0,0,0
1733814251071,0,0,0,0
1733814251173,0,0,0,0
1733814251275,0,0,0,0
1733814251377,0,0,0,0
1733814251479,0,0,0,0
1733814251581,0,0,0,0
1733814251682,0,0,0,0
1733814251785,0,0,0,0
1733814251887,0,0,0,0
1733814251989,0,0,0,0
1733814252090,0,0,0,0
1733814252193,0,0,0,0
1733814252294,0,0,0,0
1733814252396,0,0,0,0
1733814252499,0,0,0,0
1733814252601,0,0,0,0
1733814252702,0,0,0,0
1733814252804,0,0,0,0
1733814252906,0,0,0,0
1733814253009,0,0,0,0
1733814253110,0,0,0,0
1733814253213,0,0,0,0
1733814253314,0,0,0,0
1733814253417,0,0,0,0
1733814253518,0,0,0,0
1733814253620,0,0,0,0
1733814253724,0,9532,63737,11980
1733814253828,0,3141,63062,15504
1733814253932,0,0,0,0
1733814254034,0,0,0,0
1733814254136,0,0,0,0
1733814254238,0,0,0,0
1733814254340,0,0,0,0
1733814254442,0,0,0,0
1733814254543,0,0,0,0
1733814254646,0,0,0,0
1733814254748,0,0,0,0
1733814254850,0,0,0,0
1733814254953,0,9532,64562,6210
1733814255057,0,9532,62025,14161
1733814255265,0,3019,64813,12681
1733814255369,0,2613,64974,13767
1733814255473,0,2214,64278,12909
1733814255577,0,2738,64084,13161
1733814255681,0,2206,64196,13248
1733814255785,0,2497,63515,13132
1733814255889,0,2079,62800,12517
1733814255993,0,2568,65039,13850
1733814256097,0,2253,63994,13248
1733814256201,0,2595,65508,13845
1733814256305,0,2367,63784,12903
1733814256409,0,2434,63204,13847
1733814256513,0,2182,63174,12459
1733814256616,0,2353,64097,13196
1733814256721,0,2548,64385,14017
1733814256825,0,2260,63985,12969
1733814256929,0,2397,65244,13964
1733814257033,0,2127,64580,12627
1733814257137,0,2476,63534,13742
1733814257241,0,2315,63206,13002
1733814257345,0,2540,64177,13492
1733814257449,0,2367,63590,13576
1733814257554,0,2410,191,13813
1733814257656,0,2445,63266,13543
1733814257760,0,2348,63068,13221
1733814257864,0,2532,64017,13742
1733814257968,0,2288,63667,13258
1733814258071,0,2410,63877,13044
1733814258176,0,2109,64294,12967
1733814258280,0,2340,64944,13232
1733814258384,0,2206,62322,12675
1733814258488,0,2559,63562,13594
1733814258592,0,2393,63746,13098
1733814258696,0,2413,64817,13797
1733814258800,0,2543,63279,13005
1733814258904,0,2351,65109,13258
1733814259008,0,2551,63888,13328
1733814259111,0,2345,62378,12628
1733814259216,0,2351,63607,13040
1733814259320,0,2173,62611,12545
1733814259424,0,2529,65072,13773
1733814259528,0,2234,63948,13173
1733814259633,0,2529,454,14551
1733814259735,0,2342,63625,13082
1733814259839,0,2160,63079,13233
1733814259943,0,2524,64953,13573
1733814260047,0,2236,63633,13082
1733814260151,0,2606,65497,13771
1733814260254,0,2201,63987,13034
1733814260359,0,2429,64310,13346
1733814260463,0,2135,63176,12062
1733814260567,0,2370,63124,13334
1733814260671,0,2277,63875,12946
1733814260775,0,2215,63994,13056
1733814260879,0,2404,65123,13606
1733814260983,0,2478,64615,13173
1733814261087,0,2434,63727,13372
1733814261191,0,2404,63136,13456
1733814261295,0,2565,62679,13191
1733814261399,0,2261,63735,13187
1733814261503,0,2456,64002,13239
1733814261606,0,2035,63721,12087
1733814261711,0,2570,64741,13265
1733814261815,0,2220,64042,13287
1733814261919,0,2540,63852,13379
1733814262023,0,2413,62259,13298
1733814262127,0,2402,64529,13638
1733814262231,0,2551,63534,13492
1733814262335,0,2331,64934,13274
1733814262439,0,2247,64201,12956
1733814262543,0,2331,64524,13403
1733814262647,0,2351,63600,12968
1733814262751,0,2165,62867,13414
1733814262855,0,2513,65048,13535
1733814262959,0,2176,63561,13057
1733814263063,0,2620,65150,13749
1733814263167,0,2212,63958,12753
1733814263271,0,2456,64265,13565
1733814263375,0,2143,63028,12460
1733814263479,0,2351,63128,13385
1733814263583,0,2234,64082,12879
1733814263687,0,2201,63898,13042
1733814263790,0,2437,65341,14035
1733814263895,0,2459,65457,13368
1733814263999,0,2434,63613,13568
1733814264103,0,2353,63404,13015
1733814264207,0,2516,62369,13381
1733814264311,0,2258,64067,13159
1733814264414,0,2462,63966,13219
1733814264519,0,2051,64143,12870
1733814264623,0,2579,64861,13195
1733814264727,0,2201,64213,13154
1733814264831,0,2538,63749,13810
1733814264934,0,2445,62442,13246
1733814265039,0,2415,64556,13637
1733814265143,0,2500,62967,13175
1733814265246,0,2421,65072,13482
1733814265351,0,2184,64138,12975
1733814265454,0,2356,64390,13323
1733814265558,0,2359,63690,12903
1733814265663,0,2171,63162,13216
1733814265767,0,2576,64828,13576
1733814265871,0,2190,63619,13118
1733814265974,0,2620,65229,13722
1733814266079,0,2228,63854,12552
1733814266183,0,2456,64211,13494
1733814266286,0,2160,62726,12450
1733814266390,0,0,0,0
1733814266493,0,0,0,0
1733814266594,0,0,0,0
1733814266697,0,0,0,0
1733814266799,0,0,0,0
1733814266901,0,0,0,0
1733814267003,0,0,0,0
1733814267105,0,0,0,0
1733814267206,0,0,0,0
1733814267309,0,0,0,0
1733814267410,0,0,0,0
1733814267513,0,0,0,0
1733814267614,0,0,0,0
1733814267717,0,0,0,0
1733814267819,0,0,0,0
1733814267921,0,0,0,0
1733814268023,0,0,0,0
1733814268125,0,0,0,0
1733814268226,0,0,0,0
1733814268329,0,0,0,0
1733814268431,0,0,0,0
1733814268533,0,0,0,0
1733814268634,0,0,0,0
1733814268737,0,0,0,0
