time,id,iq,vd,vq
2024-12-23 16:26:39,1.0052798,1.0455642,-6.313669,21.297646
2024-12-23 16:26:39,0.35340434,1.2359997,-1.1206397,21.654715
2024-12-23 16:26:39,1.1224709,1.1316264,-4.5155187,20.532242
2024-12-23 16:26:39,0.2252266,1.1774042,-1.3440351,19.911497
2024-12-23 16:26:39,0.50538653,0.9521775,-1.4923551,21.312296
2024-12-23 16:26:39,0.2764977,0.5218665,-5.1417584,22.462233
2024-12-23 16:26:40,1.3367107,1.0382397,-4.4752345,20.821558
2024-12-23 16:26:40,0.42115542,1.307413,-1.1169775,22.729576
2024-12-23 16:26:40,0.37903988,1.4520707,-2.135075,19.532455
2024-12-23 16:26:40,0.24536881,1.9464706,-2.8876612,2.032533
2024-12-23 16:26:40,0.32044435,1.3147374,-0.99612415,21.89276
2024-12-23 16:26:41,0.58229315,1.356853,-1.6754662,22.901701
2024-12-23 16:26:41,0.32227546,1.2854396,-3.308817,20.698874
2024-12-23 16:26:41,0.27466658,0.94485307,-4.704123,21.969666
2024-12-23 16:26:41,0.52919096,0.6939909,-3.343608,21.718803
2024-12-23 16:26:41,0.22888882,0.40101323,-0.43763542,19.378643
2024-12-23 16:26:42,0.94485307,1.0034486,-5.793634,21.610767
2024-12-23 16:26:42,0.89907527,0.9173864,-4.2188787,20.420546
2024-12-23 16:26:42,0.2069155,1.1572618,-0.9521775,19.988403
2024-12-23 16:26:42,0.16663106,1.356853,-0.96865755,21.374554
2024-12-23 16:26:42,0.34424877,0.45594653,-5.559252,22.205877
2024-12-23 16:26:43,0.9833064,0.6244087,-3.8727987,20.636616
2024-12-23 16:26:43,0.38636434,1.6443373,-2.0435195,19.563585
2024-12-23 16:26:43,0.98513746,1.523484,-2.814417,21.127354
2024-12-23 16:26:43,0.0073244423,0.72145754,-4.45143,21.6657
2024-12-23 16:26:43,0.860622,0.5365154,-3.788568,20.383923
2024-12-23 16:26:44,1.1004975,1.1243019,-2.7576525,20.927763
2024-12-23 16:26:44,0.58412427,0.80019534,-4.8268075,22.064882
2024-12-23 16:26:44,0.42664877,1.6132084,-2.979217,21.163975
2024-12-23 16:26:44,0.0054933317,1.323893,-4.1199985,22.14362
2024-12-23 16:26:45,0.6408887,1.3586841,-3.0817592,21.405682
2024-12-23 16:26:45,0.03662221,1.4868618,-0.65919983,19.86938
2024-12-23 16:26:45,0.2417066,0.87710196,-6.361278,21.841488
2024-12-23 16:26:45,0.76906645,1.0345775,-5.262612,21.08524
2024-12-23 16:26:46,0.6537065,1.3989685,-2.1771903,19.9646
2024-12-23 16:26:46,0.30396435,1.5875729,-1.6333506,21.515549
2024-12-23 16:26:46,0.03662221,0.9595019,-4.6162295,22.533648
2024-12-23 16:26:46,0.8734397,1.7651906,-2.728355,22.407299
2024-12-23 16:26:46,0.3827021,1.0968353,-4.652852,21.152988
2024-12-23 16:26:46,0.52735984,1.5985596,-0.8624531,22.777185
2024-12-23 16:26:46,0.47791985,1.6882839,-2.7100437,19.843746
2024-12-23 16:26:47,0.70314646,1.6241951,-2.3108616,21.685843
2024-12-23 16:26:47,0.6518754,1.8347728,-1.7560351,22.958466
2024-12-23 16:26:47,0.20142215,1.5308084,-1.3275552,20.29786
2024-12-23 16:26:47,0.27466658,1.7523729,-3.1257057,21.132847
2024-12-23 16:26:47,0.4852443,1.5179907,-4.2426834,22.464064
2024-12-23 16:26:47,0.35523546,1.259804,-3.0982392,22.117983
2024-12-23 16:26:48,0.6555376,1.6864529,-4.427625,22.707603
2024-12-23 16:26:48,0.09521775,1.3312174,-3.162328,22.88339
2024-12-23 16:26:48,0.07324442,1.6992706,-1.9629505,22.782679
2024-12-23 16:26:48,0.24536881,1.4154485,-1.5637684,22.335886
2024-12-23 16:26:49,0.80019534,2.0673237,-5.4237494,2.186346
2024-12-23 16:26:49,0.02929777,1.8677328,-1.6827906,22.486038
2024-12-23 16:26:49,0.9668264,1.8567461,-3.8691366,2.204657
2024-12-23 16:26:49,0.054933317,1.7505417,-1.175573,21.478928
2024-12-23 16:26:49,0.26551104,1.8329418,-1.373333,22.368847
2024-12-23 16:26:49,0.2618488,1.4392529,-5.015412,22.86874
2024-12-23 16:26:49,1.1535996,1.6754662,-4.372692,21.91107
2024-12-23 16:26:50,0.10254219,1.972106,-1.6095462,23.187353
2024-12-23 16:26:50,0.5255287,2.398755,-2.8437147,2.0746481
2024-12-23 16:26:50,0.9558397,2.7430038,-2.682577,2.1094394
2024-12-23 16:26:50,0.1208533,1.5363019,-4.163945,22.826626
2024-12-23 16:26:50,0.11169775,2.1771903,-1.5399641,23.044525
2024-12-23 16:26:50,0.19226661,1.441084,-3.1330302,22.359692
2024-12-23 16:26:51,0.7489242,2.5415814,-3.0726037,2.1771903
2024-12-23 16:26:51,1.2433242,3.0341501,-2.5141149,2.2101505
2024-12-23 16:26:51,0.36988434,2.0270395,-3.0176702,2.235786
2024-12-23 16:26:51,0.1904355,2.4591815,-4.8048344,2.3291726
2024-12-23 16:26:51,0.11169775,2.3786128,-2.5122838,23.423567
2024-12-23 16:26:52,0.03112888,2.083804,-2.1588795,23.93994
2024-12-23 16:26:52,0.9942931,3.176977,-5.475021,2.2614217
2024-12-23 16:26:52,0.16113773,3.0799282,-2.0783105,23.028046
2024-12-23 16:26:52,0.893582,3.1733146,-3.946043,2.2540972
2024-12-23 16:26:52,0.14282662,3.2557147,-1.5692618,22.134464
2024-12-23 16:26:53,0.28015992,3.0378125,-2.087466,2.3218482
2024-12-23 16:26:53,0.1391644,2.814417,-1.1224709,23.90881
2024-12-23 16:26:53,0.54017764,2.7961059,-1.6589862,24.05713
2024-12-23 16:26:53,0.26551104,3.1165502,-2.7613146,2.200995
2024-12-23 16:26:53,0.5676443,3.3417768,-4.471572,2.1900082
2024-12-23 16:26:53,0.11719108,2.3108616,-4.658345,24.267708
2024-12-23 16:26:54,0.40467542,2.882168,-2.0764794,2.3291726
2024-12-23 16:26:54,0.92104864,3.0652792,-2.4793239,2.3712883
2024-12-23 16:26:54,0.2783288,3.277688,-3.1348612,2.102115
2024-12-23 16:26:54,0.26367992,2.730186,-4.669332,2.349315
2024-12-23 16:26:55,0.08972442,2.3584704,-1.2048707,22.866909
2024-12-23 16:26:55,0.87710196,2.3950927,-6.6743984,2.2687461
2024-12-23 16:26:55,0.11535996,2.9023101,-1.5289774,23.057344
2024-12-23 16:26:55,1.3330485,2.318186,-6.1781673,2.0783105
2024-12-23 16:26:55,0.59511095,2.3090303,-1.9794304,2.069155
2024-12-23 16:26:55,0.2929777,2.8894925,-1.5198218,22.178411
2024-12-23 16:26:56,0.58046204,1.8622395,-5.6672873,2.3786128
2024-12-23 16:26:56,0.9265419,2.4298837,-4.4770656,2.235786
2024-12-23 16:26:56,0.8716086,3.014008,-3.0671103,1.9464706
2024-12-23 16:26:56,0.29847103,3.5523546,-2.9499192,2.054506
2024-12-23 16:26:56,0.51637316,2.8931546,-1.2506486,23.245949
2024-12-23 16:26:57,0.10254219,1.9556261,-3.80871,23.092134
2024-12-23 16:26:57,0.40101323,2.8730125,-1.4099551,24.357433
2024-12-23 16:26:57,0.2929777,2.2321239,-1.9135104,2.1753592
2024-12-23 16:26:57,0.27100438,3.1586657,-3.1897948,2.1240883
2024-12-23 16:26:57,0.50721765,2.217475,-5.3999453,2.3218482
2024-12-23 16:26:57,0.038453322,2.3877683,-1.008942,22.700277
2024-12-23 16:26:57,0.4504532,2.1973326,-3.5889766,2.3163548
2024-12-23 16:26:57,0.4834132,2.4097414,-1.4099551,20.744652
2024-12-23 16:26:58,0.0073244423,2.7924435,-0.045777764,21.742607
2024-12-23 16:26:58,0.18494217,2.1991637,-4.429456,2.3017058
2024-12-23 16:26:58,0.47791985,2.336497,-2.1442306,2.1131017
2024-12-23 16:26:58,1.4630574,2.4134037,-7.8646193,2.2797327
2024-12-23 16:26:59,0.33692434,2.5269325,-6.1323895,2.1552172
2024-12-23 16:26:59,0.4358043,2.8510392,-2.102115,2.1277506
2024-12-23 16:26:59,0.28565323,3.147679,-1.225013,21.588793
2024-12-23 16:26:59,0.9613331,2.103946,-5.3248696,2.202826
2024-12-23 16:26:59,0.5182043,3.1128879,-0.7177954,23.848385
2024-12-23 16:26:59,0.7635731,2.9023101,-3.0872526,2.0068972
2024-12-23 16:27:00,0.4358043,3.6201055,-3.162328,2.0490127
2024-12-23 16:27:00,0.13183996,1.8585773,-4.05591,22.34321
2024-12-23 16:27:00,0.7928709,2.981048,-1.7157507,24.174322
2024-12-23 16:27:00,0.41199988,2.6239815,-1.6205329,20.541399
2024-12-23 16:27:00,0.38636434,3.1751459,-2.8015993,2.0911283
2024-12-23 16:27:00,0.975982,2.1716971,-5.832087,2.367626
2024-12-23 16:27:01,0.22156438,3.1055636,-2.2449417,2.2247994
2024-12-23 16:27:01,0.25269327,1.9702749,-3.8416698,2.233955
2024-12-23 16:27:01,0.13550219,2.3566394,-1.1389508,21.973328
2024-12-23 16:27:01,0.27466658,2.221137,-0.14648885,21.9129
2024-12-23 16:27:01,0.8459731,2.7594836,-6.5242467,2.332835
2024-12-23 16:27:01,0.021973327,2.667928,-0.7269509,23.430891
2024-12-23 16:27:01,1.0016176,2.4353771,-5.088656,2.164373
2024-12-23 16:27:02,0.40101323,2.4591815,-1.1535996,21.03763
2024-12-23 16:27:02,0.20874661,3.2392344,-0.94668424,21.535692
2024-12-23 16:27:02,0.08606219,1.8695639,-6.8941317,23.062838
2024-12-23 16:27:02,1.1407819,2.072817,-5.9016695,2.056337
2024-12-23 16:27:02,0.84047973,3.3729057,-2.2376173,1.8970306
2024-12-23 16:27:03,0.18860438,3.7794123,-2.2687461,2.0105596
2024-12-23 16:27:03,0.23987548,2.9682302,-0.75624865,23.462019
2024-12-23 16:27:03,0.24903104,1.9061861,-3.925901,2.1478927
2024-12-23 16:27:03,0.6720176,3.2044437,-2.1131017,2.103946
2024-12-23 16:27:03,0.6079287,2.2138126,-5.48967,2.3310037
2024-12-23 16:27:04,0.067751095,3.1037326,-1.7908261,22.528152
2024-12-23 16:27:04,0.42115542,1.7432172,-4.2738123,20.96988
2024-12-23 16:27:04,0.0695822,2.4939728,0.24536881,21.998962
2024-12-23 16:27:04,0.943022,2.5562303,-7.1266828,2.3071992
2024-12-23 16:27:04,1.4099551,2.3969238,-5.227821,2.2302928
2024-12-23 16:27:05,0.33875546,3.2831812,-0.76906645,20.226446
2024-12-23 16:27:05,0.0695822,3.0671103,-0.07324442,22.323069
2024-12-23 16:27:05,0.2764977,1.9446396,-6.1214027,2.2540972
2024-12-23 16:27:05,1.2652974,2.1442306,-5.3431807,2.1588795
2024-12-23 16:27:05,0.37354654,2.8931546,-1.7761773,20.052492
2024-12-23 16:27:05,1.0052798,3.3802302,-2.336497,2.1131017
2024-12-23 16:27:06,0.5529954,2.0746481,-4.167608,2.135075
2024-12-23 16:27:06,0.9027375,3.2117682,-2.3383281,2.1240883
2024-12-23 16:27:06,0.37720877,2.2998748,-5.431074,2.320017
2024-12-23 16:27:06,0.084231086,2.9902034,-2.3255105,22.667318
2024-12-23 16:27:07,0.7763909,2.0929594,-4.037599,2.1625416
2024-12-23 16:27:07,0.32959992,2.3804438,-6.1671805,2.3914306
2024-12-23 16:27:07,0.014648885,2.3456526,-0.8734397,22.888884
2024-12-23 16:27:07,1.6791284,2.4372082,-7.3299356,2.3236792
2024-12-23 16:27:07,0.051271096,2.6441236,-0.83315533,23.833736
2024-12-23 16:27:07,1.7560351,2.4628437,-5.346843,2.1552172
2024-12-23 16:27:07,0.21607104,2.6734214,-0.5896176,21.052279
2024-12-23 16:27:08,0.2783288,2.499466,-5.731376,2.2394483
2024-12-23 16:27:08,1.5271462,2.4243903,-5.0758386,2.1167638
2024-12-23 16:27:08,0.11902219,2.8015993,-1.1535996,21.568651
2024-12-23 16:27:08,0.6994842,3.4131901,-1.6864529,21.447798
2024-12-23 16:27:09,0.054933317,2.915128,0.23621327,23.603016
2024-12-23 16:27:09,0.59327984,2.070986,-3.7922301,2.0105596
2024-12-23 16:27:09,0.053102206,2.744835,-1.0602131,20.44435
2024-12-23 16:27:09,0.15381329,1.8201239,-5.830256,24.610126
2024-12-23 16:27:09,0.33692434,3.2044437,-1.7615284,21.967834
2024-12-23 16:27:09,0.85329753,3.0506303,-1.2891018,22.702108
2024-12-23 16:27:09,0.6738487,2.450026,-3.8251898,2.085635
2024-12-23 16:27:10,0.19226661,2.5031283,-6.361278,2.3474839
2024-12-23 16:27:10,0.50538653,2.1936705,-4.8487806,2.332835
2024-12-23 16:27:10,0.39368877,2.2907193,-2.6770837,2.153386
2024-12-23 16:27:10,0.9704886,2.5763726,-6.987518,2.2486038
2024-12-23 16:27:11,0.37537766,2.365795,-6.4857936,2.1716971
2024-12-23 16:27:11,0.7177954,2.5031283,-2.699057,2.0508437
2024-12-23 16:27:11,0.21790215,2.865688,-0.8130131,21.788385
2024-12-23 16:27:11,0.827662,3.292337,-1.886044,2.2962127
2024-12-23 16:27:11,0.23255104,2.0636616,-6.013367,2.1753592
2024-12-23 16:27:12,0.25452438,2.7594836,-0.25818658,24.192633
2024-12-23 16:27:12,0.89907527,2.733848,-3.8618124,1.9702749
2024-12-23 16:27:12,0.064088866,1.9354838,-5.6874294,24.30433
2024-12-23 16:27:12,1.3641775,2.915128,-3.1696525,2.2943814
2024-12-23 16:27:12,0.5786309,3.0726037,-0.9192175,23.83923
2024-12-23 16:27:12,0.69032866,2.3950927,-2.482986,2.0508437
2024-12-23 16:27:13,0.5310221,2.4408703,-4.922025,2.3438215
2024-12-23 16:27:13,0.4669332,2.4298837,-1.6370128,20.726341
2024-12-23 16:27:13,0.097048864,2.6404614,-0.65004426,21.458784
2024-12-23 16:27:13,0.9613331,2.5379193,-6.976531,2.2284615
2024-12-23 16:27:14,1.0583819,2.4042482,-5.346843,2.1552172
2024-12-23 16:27:14,0.5218665,2.6294749,-1.9592884,2.036195
2024-12-23 16:27:14,0.27466658,2.9242835,-0.9247108,21.956848
2024-12-23 16:27:14,0.09887997,1.9061861,-6.2129583,23.418074
2024-12-23 16:27:14,1.1975464,2.168035,-5.6105227,2.1845148
2024-12-23 16:27:14,0.038453322,3.0011902,-1.2158574,24.064455
2024-12-23 16:27:15,0.8056886,3.3307903,-2.9371014,1.9299906
2024-12-23 16:27:15,0.5987732,3.2721946,-2.6880703,2.0783105
2024-12-23 16:27:15,0.009155553,1.8494216,-5.958434,22.952972
2024-12-23 16:27:15,0.413831,1.7908261,-4.704123,22.035583
2024-12-23 16:27:15,0.58229315,2.6093326,-1.6901151,19.841915
2024-12-23 16:27:15,0.38636434,3.2154303,-2.332835,2.0801415
2024-12-23 16:27:16,0.745262,2.1716971,-5.846736,2.334666
2024-12-23 16:27:16,0.3497421,3.0396435,-2.2083194,2.233955
2024-12-23 16:27:16,0.4156621,1.972106,-4.0137944,2.1387372
2024-12-23 16:27:16,0.29663992,2.4060793,-0.71596426,20.960724
2024-12-23 16:27:16,1.1188086,2.3310037,-7.467269,2.3163548
2024-12-23 16:27:17,1.5124973,2.332835,-6.106754,2.1277506
2024-12-23 16:27:17,0.25269327,3.0231636,-1.5765862,20.189825
2024-12-23 16:27:17,0.41016877,1.9849238,-6.4162116,2.266915
2024-12-23 16:27:17,1.5857418,2.318186,-5.9089937,2.0819726
2024-12-23 16:27:17,0.62623984,3.063448,-1.6150395,19.697256
2024-12-23 16:27:18,0.69032866,3.5999634,-1.9116794,2.1112704
2024-12-23 16:27:18,0.78920865,1.8933685,-4.66567,2.032533
2024-12-23 16:27:18,0.42115542,3.1696525,-1.3440351,21.43498
2024-12-23 16:27:18,0.75807977,2.1423995,-6.390576,2.287057
2024-12-23 16:27:19,0.7654042,3.1275368,-1.2817774,22.550127
2024-12-23 16:27:19,1.1774042,2.2980437,-4.3818474,2.069155
2024-12-23 16:27:19,0.25086215,2.5653858,-6.5974913,2.352977
2024-12-23 16:27:19,1.5271462,2.752159,-5.414594,2.070986
2024-12-23 16:27:20,0.23255104,3.1513412,-0.13550219,20.286873
2024-12-23 16:27:20,0.712302,2.4445326,-2.9206214,2.1369061
2024-12-23 16:27:20,0.11902219,3.312479,-0.70131534,20.799585
2024-12-23 16:27:20,0.076906644,1.902524,-6.4033937,23.815424
2024-12-23 16:27:21,0.94119084,3.4388258,-2.484817,2.2907193
2024-12-23 16:27:21,0.26734215,2.0654926,-6.4033937,2.164373
2024-12-23 16:27:21,0.4504532,2.9059725,-0.37537766,23.943602
2024-12-23 16:27:21,0.9228797,2.649617,-3.9368877,1.9757683
2024-12-23 16:27:21,0.5584887,3.0726037,-1.3476974,23.87402
2024-12-23 16:27:22,0.60426646,2.3950927,-2.9663992,2.0819726
2024-12-23 16:27:22,0.6921598,2.334666,-5.555589,2.367626
2024-12-23 16:27:22,0.13550219,2.0911283,-4.079715,22.65267
2024-12-23 16:27:22,0.68849754,2.365795,-2.4207282,2.003235
2024-12-23 16:27:23,0.99063087,2.7375104,-7.0516067,2.233955
2024-12-23 16:27:23,0.22888882,2.977386,-1.4007996,22.923674
2024-12-23 16:27:23,0.43763542,2.5415814,-6.1946473,2.151555
2024-12-23 16:27:23,0.6408887,2.5635548,-2.0252085,2.0508437
2024-12-23 16:27:23,0.30396435,2.9187903,-0.8862575,21.759087
2024-12-23 16:27:23,0.35157323,1.7963195,-6.626789,23.861202
2024-12-23 16:27:23,0.61708426,3.3234658,-2.2687461,2.3071992
2024-12-23 16:27:24,0.55116427,2.0233772,-6.042665,2.1826837
2024-12-23 16:27:24,0.2948088,2.7375104,-0.8313242,24.225592
2024-12-23 16:27:24,0.943022,3.3985412,-3.3967102,1.9666128
2024-12-23 16:27:24,0.73793757,2.8437147,-2.320017,2.287057
2024-12-23 16:27:24,0.16846217,1.7615284,-4.127323,22.365185
2024-12-23 16:27:24,0.7434309,3.0780969,-1.5124973,24.203619
2024-12-23 16:27:25,0.5676443,2.2394483,-2.4628437,2.0654926
2024-12-23 16:27:25,0.27466658,2.3273416,-5.117954,2.3273416
2024-12-23 16:27:25,0.18677327,2.0966215,-4.574114,2.2833948
2024-12-23 16:27:25,0.6994842,2.764977,-2.1808527,2.0435195
2024-12-23 16:27:25,0.23621327,2.1588795,-0.44312876,22.163761
2024-12-23 16:27:26,1.0290841,2.5397503,-6.8025756,2.2559283
2024-12-23 16:27:26,2.3474839,2.8400526,-7.5972776,0.2069155
2024-12-23 16:27:26,0.4156621,2.484817,-1.7120885,20.80691
2024-12-23 16:27:26,0.084231086,3.23191,-0.72145754,21.543016
2024-12-23 16:27:26,0.85512865,1.7432172,-6.789758,23.866695
2024-12-23 16:27:26,1.1975464,2.168035,-5.4237494,2.1845148
2024-12-23 16:27:27,0.0073244423,3.046968,-1.1481063,24.026001
2024-12-23 16:27:27,0.7177954,3.1751459,-2.6807458,1.9537951
2024-12-23 16:27:27,0.46327096,3.5139012,-2.9187903,2.0471816
2024-12-23 16:27:27,0.17944884,1.7999817,-5.9840693,23.154392
2024-12-23 16:27:27,0.19775994,2.981048,-0.28931546,23.187353
2024-12-23 16:27:27,0.12817773,1.7194129,-4.420301,21.984314
2024-12-23 16:27:27,0.21973327,2.2797327,-1.041902,20.850857
2024-12-23 16:27:28,0.24719992,3.16599,-2.085635,2.087466
2024-12-23 16:27:28,0.5694754,2.1607106,-5.317545,2.3438215
2024-12-23 16:27:28,0.49439985,3.0341501,-2.7594836,2.2321239
2024-12-23 16:27:28,0.9173864,2.1094394,-4.7096167,2.1955016
2024-12-23 16:27:28,0.22705771,2.7027192,-0.4522843,21.032137
2024-12-23 16:27:28,1.523484,2.5543993,-7.9067354,2.336497
2024-12-23 16:27:29,0.20325327,2.7027192,-0.93020415,23.661612
2024-12-23 16:27:29,1.3586841,2.3053682,-5.478683,2.1936705
2024-12-23 16:27:29,0.17578661,2.9187903,-0.7177954,20.556047
2024-12-23 16:27:29,0.06042665,3.0982392,-1.389813,22.101503
2024-12-23 16:27:29,0.21790215,2.056337,-6.2587357,2.2559283
2024-12-23 16:27:29,1.4172796,2.153386,-5.178381,2.1955016
2024-12-23 16:27:30,0.36988434,2.9883723,-1.8018128,20.367443
2024-12-23 16:27:30,0.8844264,3.4992523,-1.6040529,20.935087
2024-12-23 16:27:30,0.59511095,1.9629505,-4.2518387,2.0636616
2024-12-23 16:27:31,0.6317331,3.0103457,-1.9409772,2.1716971
2024-12-23 16:27:31,0.59327984,2.2321239,-6.0097046,2.3071992
2024-12-23 16:27:31,0.81118196,3.178808,-1.0492264,22.647177
2024-12-23 16:27:31,0.5529954,1.9354838,-3.2520523,2.1790216
2024-12-23 16:27:31,0.19409773,2.5928526,-5.7899714,2.3621328
2024-12-23 16:27:32,1.4722129,2.5141149,-4.69863,2.166204
2024-12-23 16:27:32,0.1574755,2.8235726,-0.6115909,20.87283
2024-12-23 16:27:32,0.17212439,2.699057,-7.192602,22.63985
2024-12-23 16:27:32,1.1481063,2.349315,-4.0614033,2.1295817
2024-12-23 16:27:33,0.42664877,2.979217,-1.5015106,21.782892
2024-12-23 16:27:33,0.056764428,2.1240883,-5.833918,23.77331
2024-12-23 16:27:33,0.70314646,3.378399,-2.2888882,2.1771903
2024-12-23 16:27:33,0.37354654,2.3767817,-6.013367,2.219306
2024-12-23 16:27:33,0.5676443,2.9059725,-0.48890653,23.729362
2024-12-23 16:27:33,0.40467542,1.8933685,-3.063448,2.0966215
2024-12-23 16:27:33,0.73610646,3.0964081,-2.5727103,2.202826
2024-12-23 16:27:34,0.28931546,1.8585773,-4.3781853,2.2962127
2024-12-23 16:27:34,0.8844264,3.1531725,-1.7432172,22.504349
2024-12-23 16:27:34,0.5859554,2.4445326,-3.49559,2.166204
2024-12-23 16:27:34,0.07873775,2.596515,-5.5427713,23.419905
2024-12-23 16:27:34,0.1556444,2.056337,-3.9716787,23.403423
2024-12-23 16:27:34,0.08606219,2.7191992,-1.4026307,23.538927
2024-12-23 16:27:34,0.41749322,2.3383281,-2.5598927,2.1570485
2024-12-23 16:27:35,1.6150395,2.038026,-7.705313,2.3383281
2024-12-23 16:27:35,0.30030215,3.0030212,-1.1059908,22.841274
2024-12-23 16:27:35,0.68300426,2.4207282,-6.4821315,2.164373
2024-12-23 16:27:35,0.7837153,2.5763726,-2.4170659,2.1149328
2024-12-23 16:27:35,0.12817773,3.295999,-0.6976531,21.513718
2024-12-23 16:27:36,0.70314646,3.2685323,-2.1588795,2.2980437
2024-12-23 16:27:36,0.47608876,2.1167638,-6.339305,2.1808527
2024-12-23 16:27:36,0.18311106,2.8748436,0.10803552,24.128544
2024-12-23 16:27:36,0.87710196,2.8931546,-3.6841946,1.9629505
2024-12-23 16:27:36,1.2561419,2.8089237,-3.0268257,2.287057
2024-12-23 16:27:37,0.5236976,3.1330302,-1.2341685,23.952757
2024-12-23 16:27:37,0.65004426,2.2797327,-2.6441236,2.0581682
2024-12-23 16:27:37,0.054933317,2.5141149,-0.54017764,22.050232
2024-12-23 16:27:37,0.3991821,1.9959106,-4.8323007,2.217475
2024-12-23 16:27:37,0.5566576,2.3804438,-2.087466,2.036195
2024-12-23 16:27:38,1.0473952,2.200995,-7.082736,2.2687461
2024-12-23 16:27:38,0.5731376,2.0783105,-4.835963,2.168035
2024-12-23 16:27:38,0.66835535,2.814417,-1.972106,2.017884
2024-12-23 16:27:38,0.26917326,1.7303995,-6.3979006,23.60851
2024-12-23 16:27:39,1.159093,2.0270395,-5.817438,2.1460617
2024-12-23 16:27:39,0.40833765,2.1716971,-2.3474839,2.1240883
2024-12-23 16:27:39,0.35340434,3.612781,-2.7228615,2.036195
2024-12-23 16:27:39,0.42664877,2.9206214,-1.0803553,23.427229
2024-12-23 16:27:39,0.28382215,1.7542039,-4.3671985,21.209753
2024-12-23 16:27:40,0.27283546,2.3401594,-1.259804,20.72451
2024-12-23 16:27:40,0.61342204,3.3729057,-1.9629505,2.0764794
2024-12-23 16:27:40,0.6646931,2.3548083,-5.6086917,2.3291726
2024-12-23 16:27:40,0.80202645,3.0909147,-2.8583636,2.2302928
2024-12-23 16:27:40,0.8917509,2.0233772,-4.7737055,2.103946
2024-12-23 16:27:41,1.4044619,2.3969238,-7.423322,2.320017
2024-12-23 16:27:41,1.389813,2.4262214,-5.517136,2.1460617
2024-12-23 16:27:41,0.33692434,3.046968,-0.8844264,20.274055
2024-12-23 16:27:41,0.3827021,1.8842127,-6.363109,2.2522662
2024-12-23 16:27:42,1.6022218,2.4225593,-5.531785,2.1112704
2024-12-23 16:27:42,0.42847988,2.9956968,-1.4777063,21.06876
2024-12-23 16:27:42,0.9265419,3.3838923,-2.1973326,2.1369061
2024-12-23 16:27:42,0.7489242,2.054506,-4.376354,2.0288706
2024-12-23 16:27:43,0.8514664,3.094577,-2.1845148,2.186346
2024-12-23 16:27:43,0.65919983,2.9847102,-1.422773,22.835781
2024-12-23 16:27:43,0.36805323,2.1753592,-3.5523546,2.1552172
2024-12-23 16:27:43,0.15930662,2.4408703,-5.9456162,23.584705
2024-12-23 16:27:44,0.4669332,2.0435195,-4.7444077,2.2760706
2024-12-23 16:27:44,1.323893,3.0030212,-5.1619005,2.0526748
2024-12-23 16:27:44,0.25635546,2.6697593,-7.0772424,2.2614217
2024-12-23 16:27:44,0.50904876,2.6239815,-5.9511094,2.1900082
2024-12-23 16:27:44,0.07324442,2.764977,-1.027253,23.57738
